,business_id,short_inspect_date,risk_category,short_violation_id,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
1838,81290,20161121,Low Risk,103149,0,0,0,0,0,0,2
1839,76545,20160817,Moderate Risk,103120,0,0,0,3,0,0,7
1840,68407,20150520,Moderate Risk,103120,0,3,0,0,0,2,3
1841,39049,20160420,Low Risk,103156,0,5,0,0,0,0,4
1842,74245,20151021,Moderate Risk,103118,0,0,0,0,0,0,2
1843,2094,20160404,Moderate Risk,103119,0,2,0,0,0,0,2
1844,82869,20160705,Moderate Risk,103131,0,0,8,0,0,5,4
1845,35199,20160610,Low Risk,103154,5,0,0,0,0,0,5
1846,76033,20160913,Low Risk,103139,0,6,0,0,0,0,6
1847,62775,20160912,Low Risk,103154,3,0,1,0,0,2,3
1848,3859,20160817,High Risk,103103,0,0,0,0,0,0,4
1849,591,20160615,High Risk,103109,3,0,0,0,0,0,2
1850,85843,20160308,High Risk,103103,0,4,0,0,0,0,4
1851,2836,20160330,Low Risk,103142,0,3,0,0,0,0,3
1852,80237,20151120,High Risk,103102,0,2,0,0,0,0,2
1853,5430,20160525,Low Risk,103157,0,0,0,0,0,0,1
1854,82107,20160525,Moderate Risk,103121,0,0,0,0,0,0,2
1855,78722,20180305,High Risk,103109,2,0,0,0,0,3,4
1856,38442,20160418,Moderate Risk,103133,0,0,0,0,0,0,6
1857,85856,20160817,Moderate Risk,103124,0,0,5,0,0,0,5
1858,37667,20160818,Moderate Risk,103120,5,0,0,0,0,0,6
1859,5243,20151118,Moderate Risk,103132,0,2,0,0,0,0,1
1860,2893,20160705,Moderate Risk,103116,0,0,4,0,0,0,7
1861,37115,20160706,High Risk,103109,0,0,4,0,0,0,4
1862,68294,20161114,Low Risk,103154,0,3,0,0,0,0,1
1863,7517,20160504,Low Risk,103156,0,0,0,0,0,0,1
1864,3280,20160913,Moderate Risk,103119,6,0,0,0,0,0,3
1865,21909,20161214,Low Risk,103161,0,2,0,0,0,0,2
1866,79750,20151023,Moderate Risk,103133,0,0,0,0,0,0,2
1867,3538,20160608,Low Risk,103154,0,0,0,0,0,0,1
1868,63210,20160513,Moderate Risk,103116,0,0,0,2,0,0,1
1869,85295,20160705,Moderate Risk,103133,0,0,0,7,0,0,4
1870,82176,20160912,Low Risk,103149,1,0,2,0,0,2,2
1871,70014,20160121,Moderate Risk,103175,0,0,0,0,0,0,2
1872,4421,20160330,Moderate Risk,103133,0,0,3,0,0,0,2
1873,69475,20160817,Moderate Risk,103120,0,0,0,3,0,0,2
1874,10377,20150830,Low Risk,103149,0,0,0,1,0,3,1
1875,3309,20160115,Low Risk,103139,0,0,0,3,0,0,7
1876,7598,20150417,Low Risk,103152,0,0,2,0,0,1,0
1877,81103,20160125,Moderate Risk,103133,0,0,7,0,0,0,7
1878,3456,20160818,Moderate Risk,103131,6,0,0,0,0,0,7
1879,69317,20160914,Low Risk,103161,0,0,4,0,0,0,4
1880,2942,20160815,Moderate Risk,103132,1,0,0,0,0,0,3
1881,86781,20180228,Moderate Risk,103119,3,0,0,0,0,0,1
1882,3562,20151022,Low Risk,103142,0,0,0,0,0,0,3
1883,429,20180228,Low Risk,103143,2,0,0,0,0,0,3
1884,3566,20150423,Low Risk,103138,2,0,0,0,0,4,6
1885,86158,20160411,Low Risk,103153,0,0,0,0,0,0,2
1886,86371,20170929,Moderate Risk,103120,0,0,2,0,0,0,5
1887,88129,20160912,Low Risk,103149,0,0,8,0,0,0,7
1888,4057,20171107,Low Risk,103144,0,2,0,0,0,0,2
1889,65442,20160705,Moderate Risk,103119,4,0,0,0,0,0,6
1890,34591,20150513,Low Risk,103149,3,0,2,0,0,3,0
1891,5844,20180228,Moderate Risk,103122,1,2,0,2,0,0,1
1892,961,20160912,Low Risk,103161,0,2,0,0,0,0,3
1893,85696,20160706,Moderate Risk,103119,0,2,0,0,0,0,2
1894,69863,20160525,Moderate Risk,103124,2,0,3,0,0,0,2
1895,32556,20160104,Low Risk,103138,0,0,0,2,0,0,2
1896,6904,20150904,Low Risk,103138,0,0,0,0,0,2,2
1897,85947,20171218,High Risk,103114,0,5,0,0,0,0,4
1898,61635,20160907,Moderate Risk,103120,0,3,0,0,0,0,4
1899,5946,20160912,Low Risk,103154,0,0,0,0,0,1,1
1900,87802,20180306,Low Risk,103142,1,0,2,0,0,0,1
1901,88,20150824,High Risk,103103,0,4,0,0,0,3,3
1902,64242,20150324,Moderate Risk,103133,0,0,0,0,0,0,4
1903,65283,20180302,Low Risk,103154,3,0,3,0,0,1,3
1904,71766,20150317,Moderate Risk,103133,0,0,0,0,0,0,1
1905,435,20161212,Moderate Risk,103119,0,0,0,0,0,0,2
1906,69466,20170925,Moderate Risk,103116,4,0,4,0,0,3,3
1907,80302,20161025,Moderate Risk,103119,0,3,0,0,0,0,2
1908,79117,20160122,Moderate Risk,103133,0,0,0,0,0,1,2
1909,1983,20160524,Low Risk,103145,2,0,0,0,0,0,1
1910,83403,20160912,Moderate Risk,103124,4,0,8,0,0,2,4
1911,1231,20160420,Low Risk,103144,0,6,0,0,0,0,4
1912,32818,20160705,Moderate Risk,103133,0,3,0,0,0,0,2
1913,61598,20160913,Low Risk,103154,1,0,0,0,0,3,1
1914,5880,20160913,Low Risk,103154,3,0,2,0,0,0,1
1915,78619,20160421,Low Risk,103147,0,3,0,0,0,0,5
1916,78289,20160329,Moderate Risk,103131,0,0,0,0,0,0,2
1917,1798,20160818,Low Risk,103142,0,1,0,0,0,0,1
1918,69627,20161008,Moderate Risk,103119,1,0,0,2,0,0,1
1919,1584,20160818,Low Risk,103154,0,0,6,0,0,0,5
1920,4209,20160330,Low Risk,103144,0,0,0,0,0,0,1
1921,85169,20160913,High Risk,103105,0,0,2,0,0,0,2
1922,208,20151007,Low Risk,103149,0,0,3,0,0,0,3
1923,67676,20160420,Low Risk,103139,0,3,0,0,0,3,2
1924,25374,20160705,High Risk,103105,0,2,0,0,0,0,3
1925,3868,20160308,Moderate Risk,103120,1,0,3,0,0,0,1
1926,79626,20161006,High Risk,103102,0,5,0,0,0,0,1
1927,3750,20151002,Low Risk,103145,0,0,0,0,0,0,8
1928,3757,20150422,Low Risk,103143,0,0,5,0,0,2,4
1929,94231,20171214,Low Risk,103149,0,4,0,0,0,0,0
1930,68152,20180305,High Risk,103109,1,0,0,0,0,0,2
1931,89276,20170505,High Risk,103109,4,0,0,4,0,0,0
1932,76909,20151124,High Risk,103103,0,0,0,2,0,0,1
1933,4782,20160818,Low Risk,103139,4,0,0,0,0,0,3
1934,86409,20160427,Low Risk,103144,0,0,0,0,0,0,2
1935,2017,20150605,Moderate Risk,103121,2,0,0,0,0,2,2
1936,83636,20160525,Low Risk,103144,1,0,1,0,0,0,1
1937,71784,20160818,Moderate Risk,103120,0,0,0,0,0,1,2
1938,81094,20160330,Low Risk,103154,0,0,2,0,0,0,1
1939,65026,20161109,High Risk,103108,0,0,0,4,0,0,4
1940,68832,20151029,Low Risk,103144,0,0,5,0,0,0,6
1941,65622,20180117,Low Risk,103150,2,0,0,0,0,0,3
1942,299,20160705,Moderate Risk,103133,0,2,0,0,0,0,1
1943,919,20160330,Low Risk,103139,0,0,0,1,0,0,3
1944,4158,20160418,Moderate Risk,103120,0,2,0,0,0,0,2
1945,77769,20160420,Moderate Risk,103119,0,4,0,0,0,0,3
1946,4906,20160524,Low Risk,103150,0,0,2,0,0,0,1
1947,4037,20180301,Low Risk,103152,1,0,0,4,0,5,0
1948,431,20160525,Low Risk,103149,0,0,0,0,0,0,3
1949,75166,20160525,Low Risk,103143,0,0,5,0,0,0,3
1950,78220,20161005,Low Risk,103144,0,0,4,0,0,0,3
1951,36201,20160817,Low Risk,103161,2,0,0,0,0,0,2
1952,82715,20160524,Moderate Risk,103129,0,0,0,0,0,0,1
1953,11034,20160121,Low Risk,103150,0,0,0,0,0,0,3
1954,78063,20161005,Low Risk,103154,0,0,4,0,0,0,4
1955,86807,20160331,Low Risk,103154,0,3,0,0,0,0,1
1956,94442,20180207,Low Risk,103161,2,0,0,0,0,0,0
1957,3867,20150624,Low Risk,103154,4,0,0,0,0,1,0
1958,78472,20161116,Low Risk,103141,0,3,0,0,0,2,2
1959,78241,20150513,Low Risk,103157,0,2,0,0,0,4,2
1960,2929,20160705,Low Risk,103139,0,0,0,0,0,0,2
1961,38197,20160421,Low Risk,103145,0,3,0,0,0,0,2
1962,36618,20160913,Moderate Risk,103119,0,3,0,0,0,0,4
1963,240,20161004,Low Risk,103154,0,0,0,0,0,8,7
1964,76353,20180307,Low Risk,103144,1,0,1,0,0,0,2
1965,3120,20160307,High Risk,103103,0,0,3,0,0,5,2
1966,70686,20151009,Moderate Risk,103116,0,0,0,2,0,0,1
1967,36685,20161025,Low Risk,103157,0,3,0,0,0,0,2
1968,2031,20160318,Moderate Risk,103119,0,0,0,0,0,0,3
1969,78338,20160705,Moderate Risk,103131,0,3,0,0,0,0,2
1970,610,20160819,Moderate Risk,103120,2,0,0,0,0,0,2
1971,77791,20160420,Low Risk,103154,0,0,0,2,0,2,2
1972,4474,20160912,Low Risk,103139,0,1,0,0,0,0,2
1973,34814,20171219,High Risk,103105,0,3,0,0,0,0,3
1974,7635,20150429,Low Risk,103139,0,0,0,0,0,3,3
1975,78983,20171219,Moderate Risk,103129,0,2,0,0,0,0,2
1976,75235,20160420,Low Risk,103144,0,3,0,0,0,2,2
1977,67075,20160912,High Risk,103103,0,0,4,0,0,3,3
1978,38379,20161116,Low Risk,103157,0,2,0,0,0,0,2
1979,1036,20160913,Moderate Risk,103119,0,0,0,0,0,0,3
1980,7857,20150611,Moderate Risk,103120,0,0,0,0,0,1,0
1981,5874,20150914,High Risk,103109,0,0,0,0,0,1,1
1982,69249,20161025,Low Risk,103154,0,0,0,2,0,0,3
1983,89449,20170623,Low Risk,103152,0,0,0,5,0,0,0
1984,80545,20160613,Moderate Risk,103120,0,3,0,0,0,0,1
1985,77667,20160222,High Risk,103103,2,0,0,0,0,0,5
1986,84389,20170929,Low Risk,103149,0,0,1,0,0,0,1
1987,4469,20150908,Low Risk,103161,0,0,2,0,0,2,3
1988,76633,20171020,High Risk,103109,0,1,0,0,0,2,1
1989,68696,20160614,High Risk,103102,0,0,3,0,0,2,5
1990,70034,20160614,Low Risk,103144,0,3,0,0,0,0,4
1991,76511,20150824,Low Risk,103144,0,0,0,0,0,4,4
1992,90800,20170331,Low Risk,103141,0,1,0,0,0,0,2
1993,625,20150625,Low Risk,103149,0,0,0,0,0,2,3
1994,39050,20160318,Moderate Risk,103119,0,0,0,0,0,0,1
1995,4683,20160222,Low Risk,103142,4,0,0,0,0,0,4
1996,61093,20160222,Low Risk,103144,3,0,0,0,0,0,3
1997,83520,20150915,High Risk,103105,3,0,0,0,0,1,1
1998,1003,20160706,Low Risk,103153,3,0,6,0,0,1,5
1999,32992,20160707,High Risk,103107,0,0,0,0,0,0,1
2000,65791,20161110,Low Risk,103149,0,3,0,0,0,0,5
2001,587,20160608,Low Risk,103142,3,0,0,0,0,0,2
2002,20367,20160613,Moderate Risk,103120,0,5,0,0,0,0,5
2003,87645,20160912,Low Risk,103139,0,0,1,0,0,0,2
2004,4762,20160418,Moderate Risk,103131,0,3,0,0,0,0,4
2005,79427,20160706,Moderate Risk,103119,0,0,0,3,0,0,4
2006,75277,20160524,Moderate Risk,103129,0,0,0,2,0,0,1
2007,79801,20160613,Low Risk,103161,0,0,4,0,0,0,3
2008,66695,20160614,Low Risk,103148,0,5,0,0,0,0,4
2009,4558,20150624,Moderate Risk,103133,2,0,4,0,0,2,3
2010,82351,20160122,Low Risk,103143,0,0,0,2,0,2,2
2011,34611,20161212,Moderate Risk,103121,0,0,5,0,0,0,4
2012,69403,20160613,High Risk,103109,0,0,6,0,0,0,4
2013,70687,20161109,Low Risk,103144,0,0,0,0,0,0,5
2014,5889,20150518,Low Risk,103144,1,0,1,0,0,1,2
2015,21583,20171003,Moderate Risk,103124,0,1,0,0,0,0,0
2016,463,20160706,Low Risk,103154,0,0,0,0,0,0,4
2017,60042,20150410,Moderate Risk,103120,0,0,0,0,0,2,2
2018,75302,20161213,High Risk,103107,0,0,0,0,0,5,2
2019,2535,20160812,Moderate Risk,103131,0,0,0,1,0,0,1
2020,88306,20180305,Low Risk,103156,2,0,0,0,0,0,2
2021,69574,20150407,Moderate Risk,103119,0,0,0,0,0,1,0
2022,7655,20160913,Moderate Risk,103119,3,0,0,0,0,0,2
2023,527,20161005,Moderate Risk,103120,0,0,7,0,0,0,5
2024,7646,20161025,Moderate Risk,103120,0,1,0,0,0,1,2
2025,82340,20170929,Low Risk,103161,0,0,1,0,0,0,1
2026,34353,20180308,Low Risk,103144,3,0,0,0,0,0,3
2027,15120,20160706,Low Risk,103156,0,0,0,3,0,0,5
2028,5842,20160411,Low Risk,103147,0,0,1,0,0,1,3
2029,194,20150420,Moderate Risk,103120,0,0,6,0,0,4,0
2030,75574,20160614,Low Risk,103143,0,0,0,0,0,0,2
2031,1870,20160707,Low Risk,103144,0,0,6,0,0,0,7
2032,60400,20151204,Moderate Risk,103131,0,0,4,0,0,5,4
2033,81484,20160613,Moderate Risk,103120,0,0,4,0,0,0,2
2034,76373,20160421,Low Risk,103143,0,0,3,0,0,0,3
2035,80313,20160425,Low Risk,103144,0,0,0,0,0,0,1
2036,62768,20160513,High Risk,103107,0,0,0,0,0,0,7
2037,74579,20150417,Moderate Risk,103116,0,0,0,0,0,1,0
2038,4952,20161109,Low Risk,103154,0,0,0,1,0,1,2
2039,79430,20160608,Low Risk,103144,0,0,9,0,0,0,11
2040,69694,20160513,High Risk,103103,0,0,0,0,0,0,3
2041,3497,20160525,Moderate Risk,103131,0,2,0,0,0,0,3
2042,85337,20160411,Low Risk,103150,0,0,0,0,0,0,1
2043,101,20160525,Low Risk,103154,2,0,0,3,0,0,1
2044,1567,20160419,Low Risk,103139,0,0,0,0,0,0,4
2045,5811,20150918,Low Risk,103161,1,0,2,0,0,2,1
2046,18480,20160323,Low Risk,103147,0,6,0,0,0,0,2
2047,529,20160614,Moderate Risk,103124,0,0,0,0,0,0,3
2048,1829,20160516,Low Risk,103138,0,0,3,0,0,0,3
2049,82680,20160706,High Risk,103103,0,0,0,3,0,0,4
2050,70434,20160608,Low Risk,103157,3,0,0,0,0,0,3
2051,76587,20160608,Low Risk,103154,0,0,4,0,0,2,3
2052,67895,20151204,High Risk,103105,0,0,0,0,0,0,1
2053,68909,20160707,Low Risk,103149,0,0,0,0,0,0,1
2054,77973,20160420,Moderate Risk,103119,0,0,5,0,0,2,6
2055,81904,20160525,Moderate Risk,103120,0,0,0,0,0,0,2
2056,13374,20160422,Low Risk,103143,0,1,0,0,0,3,1
2057,27377,20160420,Low Risk,103154,0,3,0,0,0,0,3
2058,3286,20180301,Low Risk,103150,4,0,3,0,0,0,8
2059,78941,20160706,Moderate Risk,103119,0,0,0,0,0,0,5
2060,69592,20160329,Low Risk,103147,0,0,0,0,0,0,6
2061,81592,20150408,Low Risk,103150,0,0,0,0,0,3,0
2062,86124,20160226,High Risk,103103,0,0,0,4,0,0,2
2063,326,20160818,Low Risk,103138,4,0,0,0,0,0,6
2064,25404,20160818,Moderate Risk,103131,0,0,0,0,0,1,5
2065,39205,20160513,Moderate Risk,103132,0,0,0,0,0,0,3
2066,32823,20160822,Moderate Risk,103119,0,2,0,0,0,0,3
2067,71187,20160823,Low Risk,103147,0,1,0,0,0,0,9
2068,4800,20160425,Low Risk,103139,1,0,1,0,0,1,1
2069,67741,20160420,Low Risk,103161,0,0,0,0,0,7,5
2070,18686,20180103,Low Risk,103144,7,0,0,0,0,0,8
2071,1882,20160422,Low Risk,103139,0,0,0,3,0,0,3
2072,1368,20160425,High Risk,103109,0,0,0,0,0,0,1
2073,2733,20160912,Low Risk,103157,0,0,0,0,0,1,2
2074,63601,20160525,High Risk,103102,7,0,0,0,0,0,6
2075,33916,20160823,High Risk,103103,0,3,0,0,0,0,4
2076,63652,20160502,Low Risk,103139,0,0,0,0,0,0,1
2077,74436,20160824,Low Risk,103156,0,2,0,0,0,0,2
2078,65241,20151215,Moderate Risk,103118,0,0,0,0,0,0,4
2079,2044,20160328,High Risk,103109,0,0,0,0,0,0,1
2080,5564,20160516,Low Risk,103148,0,3,0,0,0,0,3
2081,78911,20161005,Low Risk,103144,2,0,0,0,0,0,2
2082,89194,20171214,Low Risk,103149,0,1,0,0,0,0,1
2083,81033,20160822,Low Risk,103144,0,0,0,0,0,0,4
2084,2725,20160511,Low Risk,103154,0,2,0,0,0,1,4
2085,4896,20150508,Low Risk,103142,0,0,0,1,0,1,0
2086,21101,20171215,Moderate Risk,103124,0,1,0,0,0,0,2
2087,4947,20160613,Low Risk,103139,0,0,0,0,0,0,1
2088,198,20151029,Moderate Risk,103124,0,2,0,0,0,0,2
2089,4777,20160824,Moderate Risk,103131,0,0,0,0,0,0,4
2090,74989,20160930,Moderate Risk,103132,0,0,0,0,0,0,2
2091,3623,20160819,Low Risk,103161,0,0,6,0,0,0,5
2092,60828,20160513,Moderate Risk,103120,4,0,3,0,0,0,1
2093,78996,20160504,Low Risk,103154,0,0,1,0,0,1,2
2094,80763,20160913,Low Risk,103142,0,0,0,0,0,0,4
2095,77532,20180226,Low Risk,103141,2,4,0,0,0,0,5
2096,6005,20160824,High Risk,103102,0,2,0,0,0,0,1
2097,75962,20160822,Low Risk,103144,2,0,0,0,0,0,2
2098,80887,20160412,High Risk,103103,5,0,0,4,0,3,2
2099,3073,20160823,Moderate Risk,103120,0,0,0,2,0,0,7
2100,4959,20150401,Low Risk,103154,0,4,0,0,0,3,4
2101,34244,20160913,Low Risk,103154,0,0,0,0,0,0,2
2102,72107,20160613,Low Risk,103142,2,0,0,0,0,0,3
2103,72159,20160422,Moderate Risk,103124,0,0,1,0,0,1,4
2104,79660,20160422,Moderate Risk,103119,0,0,0,0,0,0,1
2105,33837,20160512,Moderate Risk,103131,0,3,0,2,0,0,1
2106,79565,20160824,Moderate Risk,103120,0,3,0,0,0,0,4
2107,4824,20160819,Moderate Risk,103124,1,0,0,0,0,0,1
2108,4620,20160822,Low Risk,103157,0,3,0,0,0,0,3
2109,66503,20160819,Low Risk,103144,0,0,3,0,0,0,2
2110,59717,20160822,Low Risk,103157,0,2,0,0,0,0,2
2111,82395,20150930,Moderate Risk,103120,0,0,0,2,0,2,0
2112,5441,20160819,Low Risk,103156,0,0,0,0,0,2,2
2113,34458,20160822,Moderate Risk,103124,0,0,6,0,0,2,3
2114,2854,20160513,Moderate Risk,103127,5,0,0,0,0,0,4
2115,35812,20150520,Low Risk,103139,0,1,0,0,0,1,0
2116,77162,20160419,Moderate Risk,103120,0,0,0,0,0,0,4
2117,1830,20160425,Moderate Risk,103124,0,0,0,5,0,6,5
2118,33125,20160824,Low Risk,103154,0,0,3,0,0,4,5
2119,3053,20160512,Low Risk,103139,3,0,0,0,0,4,4
2120,5083,20150616,Low Risk,103144,4,0,4,0,0,2,2
2121,82909,20160912,High Risk,103105,0,4,0,0,0,4,1
2122,68799,20160526,Low Risk,103148,0,0,5,0,0,0,5
2123,5084,20150616,Low Risk,103142,0,0,0,0,0,1,2
2124,5085,20150616,Low Risk,103142,0,0,0,0,0,3,3
2125,7024,20151019,Low Risk,103139,0,0,0,0,0,0,2
2126,11304,20160819,Moderate Risk,103124,2,0,0,0,0,0,3
2127,86172,20160115,Low Risk,103157,1,0,0,0,0,0,2
2128,70044,20160514,Low Risk,103157,0,0,0,0,0,0,4
2129,78699,20160121,Low Risk,103148,0,0,0,0,0,0,3
2130,33564,20180305,Low Risk,103154,2,0,0,0,0,0,3
2131,63646,20160502,Moderate Risk,103124,0,0,0,0,0,0,1
2132,2447,20160822,Moderate Risk,103133,3,0,0,0,0,0,1
2133,23702,20160419,Low Risk,103139,0,0,0,0,0,0,3
2134,1147,20160422,Low Risk,103154,2,0,0,1,0,0,1
2135,61206,20160824,Moderate Risk,103133,0,0,0,0,0,7,4
2136,5267,20150513,Low Risk,103144,0,0,1,0,0,1,0
2137,1505,20171017,Moderate Risk,103131,0,1,0,0,0,0,1
2138,69737,20160823,Moderate Risk,103119,0,0,4,0,0,4,2
2139,76142,20160824,Low Risk,103143,0,1,0,0,0,2,3
2140,75575,20160824,Moderate Risk,103119,0,0,0,0,0,0,4
2141,798,20160512,Moderate Risk,103131,0,3,0,0,0,0,5
2142,85532,20170421,High Risk,103105,0,0,0,1,0,0,1
2143,81756,20160510,Moderate Risk,103131,0,0,0,0,0,0,1
2144,4774,20160823,Low Risk,103157,5,0,0,0,0,0,5
2145,38247,20171004,Moderate Risk,103120,0,1,0,0,0,0,1
2146,5322,20150408,Moderate Risk,103133,0,2,0,0,0,2,1
2147,4608,20161212,Low Risk,103147,0,0,2,0,0,0,4
2148,66925,20160824,Moderate Risk,103133,0,2,0,0,0,0,2
2149,81688,20160525,Moderate Risk,103120,0,0,0,0,0,0,2
2150,84899,20161212,Moderate Risk,103120,1,0,0,0,0,0,2
2151,1426,20161026,High Risk,103103,0,8,0,0,0,0,7
2152,428,20160707,Moderate Risk,103124,0,1,0,0,0,0,1
2153,786,20160822,High Risk,103103,2,0,0,0,0,3,4
2154,1850,20160822,Low Risk,103144,0,3,0,0,0,8,5
2155,85158,20161024,Low Risk,103160,0,0,0,0,0,0,2
2156,78709,20160504,Moderate Risk,103124,0,3,0,0,0,0,2
2157,2756,20160331,Low Risk,103150,0,1,0,0,0,0,2
2158,77645,20160823,Moderate Risk,103131,0,0,0,0,0,0,3
2159,5524,20150830,High Risk,103112,0,0,0,0,0,1,0
2160,76905,20170227,Low Risk,103144,0,0,0,0,0,0,3
2161,5544,20150419,Moderate Risk,103124,0,0,0,1,0,1,1
2162,67754,20161114,Moderate Risk,103120,2,0,0,0,0,0,4
2163,33054,20160425,High Risk,103107,0,0,0,0,0,2,1
2164,72171,20160824,Moderate Risk,103124,0,0,0,0,0,0,1
2165,33568,20180221,Low Risk,103144,3,0,0,0,0,3,3
2166,82033,20150625,Moderate Risk,103116,0,0,0,0,0,2,0
2167,62814,20160817,Low Risk,103144,1,0,0,1,0,0,1
2168,67063,20161026,Low Risk,103144,0,0,7,0,0,2,4
2169,18047,20171205,Moderate Risk,103131,0,6,0,0,0,3,9
2170,83605,20160915,High Risk,103103,0,0,0,0,0,0,4
2171,5640,20150419,Moderate Risk,103133,0,0,2,1,0,1,4
2172,6016,20160706,High Risk,103103,0,1,0,0,0,0,2
2173,78406,20150911,Low Risk,103138,0,0,0,0,0,3,4
2174,65826,20161025,Low Risk,103139,0,0,2,0,0,0,3
2175,2280,20180222,Moderate Risk,103125,4,0,0,0,0,6,6
2176,84657,20160512,Low Risk,103139,2,0,0,2,0,0,1
2177,2885,20160824,High Risk,103102,0,0,0,0,0,0,5
2178,5744,20150629,Low Risk,103149,0,0,0,0,0,1,0
2179,64195,20161024,Low Risk,103139,2,0,0,0,0,4,5
2180,328,20160105,Moderate Risk,103131,0,0,0,0,0,0,5
2181,90119,20170309,Moderate Risk,103120,0,0,0,0,0,0,2
2182,1508,20150813,Low Risk,103149,4,0,1,0,0,7,0
2183,73860,20150318,Moderate Risk,103131,0,0,0,0,0,1,2
2184,68158,20160823,Low Risk,103154,0,0,3,0,0,0,3
2185,13753,20160822,Low Risk,103154,0,4,0,0,0,0,2
2186,64236,20161025,Moderate Risk,103120,0,0,3,0,0,5,4
2187,86137,20161210,High Risk,103115,0,0,0,0,0,0,1
2188,3875,20160706,Low Risk,103148,6,0,0,0,0,3,11
2189,5830,20150921,Low Risk,103161,0,1,0,0,0,1,0
2190,18102,20151116,Low Risk,103154,0,0,0,0,0,0,5
2191,61109,20171002,Low Risk,103149,0,1,0,0,0,1,2
2192,63095,20171221,Low Risk,103154,0,1,0,0,0,2,1
2193,88653,20160811,Moderate Risk,103116,0,2,0,0,0,0,3
2194,3611,20160628,Low Risk,103139,0,0,0,2,0,0,3
2195,13062,20160914,Moderate Risk,103124,1,0,2,0,0,2,2
2196,65427,20160823,Moderate Risk,103127,0,0,0,0,0,2,2
2197,39862,20160707,Moderate Risk,103120,0,0,0,2,0,0,4
2198,6916,20150608,Low Risk,103154,0,0,0,5,0,2,0
2199,84690,20160824,Moderate Risk,103119,2,0,0,0,0,0,2
2200,68351,20160708,High Risk,103109,0,2,0,0,0,0,5
2201,4492,20160627,Moderate Risk,103131,0,0,0,2,0,0,3
2202,1768,20160705,High Risk,103112,2,0,4,0,0,0,3
2203,1396,20160614,Low Risk,103161,0,4,0,0,0,0,2
2204,3206,20171115,Moderate Risk,103119,0,6,0,0,0,4,4
2205,70996,20160121,Low Risk,103148,0,0,7,0,0,8,7
2206,32925,20180306,Moderate Risk,103120,4,0,5,0,0,3,2
2207,79654,20160614,Moderate Risk,103119,0,0,5,0,0,0,5
2208,80832,20160526,Low Risk,103147,3,0,0,0,0,0,4
2209,1968,20160708,Moderate Risk,103119,0,0,0,0,0,0,6
2210,1389,20161026,Moderate Risk,103119,0,3,0,0,0,0,4
2211,89787,20180228,Low Risk,103150,1,0,1,0,0,0,0
2212,61351,20160615,High Risk,103102,5,0,0,0,0,0,2
2213,66901,20161026,Moderate Risk,103119,0,0,0,0,0,0,5
2214,2599,20160614,Moderate Risk,103131,0,0,0,0,0,0,5
2215,985,20160614,Low Risk,103154,0,0,7,0,0,0,5
2216,59289,20160602,Low Risk,103157,0,0,8,0,0,0,8
2217,68773,20160823,Low Risk,103154,4,0,0,0,0,0,3
2218,1582,20160426,Low Risk,103144,0,6,0,0,0,0,4
2219,81284,20161213,Low Risk,103153,2,0,0,0,0,0,1
2220,484,20160711,High Risk,103109,0,0,0,0,0,0,2
2221,2070,20160614,Moderate Risk,103124,4,0,0,0,0,0,6
2222,1544,20160311,Low Risk,103150,0,1,0,0,0,0,1
2223,92477,20171025,Low Risk,103148,0,3,0,0,0,0,0
2224,1318,20160712,High Risk,103105,0,0,4,0,0,0,1
2225,3982,20160824,Moderate Risk,103124,0,0,0,0,0,0,3
2226,880,20171130,Low Risk,103138,0,4,0,0,0,0,5
2227,2737,20150622,High Risk,103114,0,0,3,0,0,5,0
2228,4803,20160614,Moderate Risk,103119,0,0,6,0,0,0,6
2229,5797,20161006,Low Risk,103144,1,0,1,0,0,0,3
2230,59179,20150402,High Risk,103103,0,0,0,0,0,5,0
2231,1598,20160505,Moderate Risk,103133,0,2,0,7,0,0,3
2232,5485,20160410,Low Risk,103149,0,0,0,1,0,1,1
2233,477,20160406,Moderate Risk,103124,0,0,0,3,0,0,4
2234,63940,20160310,Low Risk,103141,5,0,0,0,0,0,4
2235,69250,20160707,Low Risk,103150,2,0,0,0,0,0,1
2236,7748,20150728,Moderate Risk,103120,0,0,0,0,0,1,3
2237,1203,20150924,Low Risk,103154,0,0,6,0,0,3,1
2238,63619,20160829,Low Risk,103144,0,0,3,0,0,0,4
2239,62746,20160712,Low Risk,103145,0,0,0,0,0,0,2
2240,79196,20160614,Low Risk,103157,2,0,0,0,0,0,5
2241,65260,20160614,Moderate Risk,103124,0,0,0,0,0,0,2
2242,1021,20160819,Low Risk,103149,0,0,4,0,0,0,2
2243,2862,20180308,Moderate Risk,103120,1,0,0,0,0,5,4
2244,75850,20160711,Low Risk,103157,2,0,3,0,0,0,4
2245,6521,20171219,Low Risk,103158,0,3,0,0,0,0,1
2246,63757,20160711,Moderate Risk,103119,4,0,0,0,0,0,3
2247,60616,20160107,Moderate Risk,103119,0,2,0,0,0,0,3
2248,7495,20161024,Low Risk,103151,0,0,0,0,0,0,2
2249,75353,20150511,Low Risk,103139,0,0,0,3,0,3,0
2250,84856,20150918,Low Risk,103144,0,0,0,0,0,2,2
2251,68699,20161026,Low Risk,103149,0,0,0,0,0,0,1
2252,76595,20150402,Low Risk,103142,0,0,0,0,0,2,5
